ticker,name,last_close,ma240,ma240_change_pct
6914.TW,阜爾運通,146.5,144.65416666666667,0.18035175806894177
3059.TW,華晶科,40.79999923706055,42.52937494913737,0.1791182477020481
6431.TW,光麗-KY,19.799999237060547,20.28416665792465,0.17800001279100197
1587.TW,吉茂,32.29999923706055,38.01791670322418,0.17511403095207267
8016.TW,矽創,228.5,200.45,0.17386958739809
6792.TW,詠業,58.599998474121094,55.67750012079875,0.17091709910348474
2363.TW,矽統,51.29999923706055,51.78000001907348,0.17048134999195774
3686.TW,達能,17.399999618530273,17.766458304723105,0.1703197764064246
1312.TW,國喬,12.350000381469727,11.226375003655752,0.16729685347409706
3622.TW,洋華,55.0,57.929583406448366,0.1635399609196453
2945.TW,三商家購,42.0,39.01583326657613,0.1583056932422222
9902.TW,台火,14.550000190734863,16.681458314259846,0.15635554016852904
6120.TW,達運,13.449999809265137,12.410624782244364,0.15561203873899476
8215.TW,明基材,26.049999237060547,22.454791641235353,0.1542506374405006
2897.TW,王道銀行,10.149999618530273,9.333541679382325,0.15156529553967957
6164.TW,華興,12.199999809265137,11.176625009377798,0.1474738954639454
6005.TW,群益證,28.100000381469727,24.89104165236155,0.14668656024268145
6136.TW,富爾特,25.149999618530273,23.813958358764648,0.14543410898717468
3060.TW,銘異,28.299999237060547,26.22124999364217,0.14481219723299077
2417.TW,圓剛,42.900001525878906,39.094999933242796,0.14462206771452824
3669.TW,圓展,39.04999923706055,33.335208320617674,0.14394882937547315
2014.TW,中鴻,18.049999237060547,16.102291623751324,0.1438196724765195
2395.TW,研華,366.0,322.37291666666664,0.14367351165243125
1310.TW,台苯,9.390000343322754,9.06724998752276,0.14265735289364923
8201.TW,無敵,12.850000381469727,13.556249996026358,0.14158636548788905
2597.TW,潤弘,154.5,158.75868066151938,0.1408290161349246
1725.TW,元禎,32.400001525878906,28.63812504609426,0.13841032081600702
6838.TW,台新藥,27.799999237060547,29.565416646003722,0.13547652867780258
2816.TW,旺旺保,30.450000762939453,27.91229169368744,0.13527857123700748
2458.TW,義隆,134.0,126.93125,0.1314773119463597
6698.TW,旭暉應材,30.600000381469727,32.10875000953674,0.12863490573393754
2412.TW,中華電,136.5,133.03125,0.12701100762064765
2617.TW,台航,29.799999237060547,29.4087499777476,0.12483510635814543
6933.TW,AMAX-KY,164.5,162.7875,0.1242936405222883
2886.TW,兆豐金,40.099998474121094,40.58249991734822,0.12129933450035768
2379.TW,瑞昱,551.0,524.1479166666667,0.12018035011482908
5871.TW,中租-KY,118.5,112.00923182169596,0.12013023519976684
2102.TW,泰豐,19.149999618530273,19.97812503973643,0.1148405280377629
1449.TW,佳和,13.350000381469727,11.806338016192118,0.1125611783776348
6625.TW,必應,73.69999694824219,85.03333326975505,0.10988149254533841
2302.TW,麗正,18.649999618530273,17.561458345254263,0.10807081192660828
1734.TW,杏輝,31.850000381469727,30.914811285336814,0.10729643337017425
6581.TW,鋼聯,107.5,108.03958333333334,0.1061694077677533
2030.TW,彰源,16.399999618530273,14.898958333333333,0.10358197139086478
1720.TW,生達,61.400001525878906,59.163333352406816,0.10292851732045527
2849.TW,安泰銀,13.800000190734863,13.379583295186361,0.10287425027588615
9912.TW,偉聯,12.600000381469727,12.079999971389771,0.10185584172861528
8249.TW,菱光,48.95000076293945,53.62750004132589,0.09760424827292002
6183.TW,關貿,92.5999984741211,95.32999982833863,0.09756348333000986
2006.TW,東和鋼鐵,67.0999984741211,66.44750008583068,0.09540428028780301
6117.TW,迎廣,90.69999694824219,84.5508331934611,0.09520092247929934
5538.TW,東明-KY,31.899999618530273,30.24374996026357,0.09032052406572344
2032.TW,新鋼,16.549999237060547,15.230208349227905,0.0876220413265294
2836.TW,高雄銀,11.949999809265137,11.956814205646515,0.08573780696650157
3046.TW,建��,48.25,47.92479162216186,0.08527556138377967
2107.TW,厚生,26.149999618530273,24.79562491575877,0.08409088414724764
1718.TW,中纖,6.650000095367432,6.743791671593984,0.08286077991195295
1108.TW,幸福,14.649999618530273,14.970833337306976,0.08217155216012628
4994.TW,傳奇,100.0,96.70458351771036,0.08149991744548224
1512.TW,瑞利,7.5,7.931666672229767,0.07991251576402458
1712.TW,興農,42.849998474121094,43.25562491416931,0.07422649656838587
1314.TW,中石化,7.429999828338623,7.634999986489614,0.07372820972346705
1531.TW,高林股,13.100000381469727,12.186041657129923,0.06158373478837298
2727.TW,王品,226.0,226.15,0.057148124251082955
6277.TW,宏正,69.9000015258789,62.15624998410543,0.05432818295105779
1904.TW,正隆,17.950000762939453,17.98354162375132,0.05331790554645721
1432.TW,大魯閣,16.950000762939453,17.496041719118754,0.04646066944902216
2905.TW,三商,13.850000381469727,13.9206250111262,0.041921775783460014
1104.TW,環泥,28.600000381469727,29.64041664600372,0.04007957523357586
2498.TW,宏達電,39.79999923706055,47.0258333047231,0.0390008483838189
5906.TW,台南-KY,49.5,49.839652395248415,0.03733132319594379
9931.TW,欣高,35.04999923706055,35.03562496503194,0.03212045123286433
1726.TW,永記,75.80000305175781,76.04208348592122,0.01753725055773092
